Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,CLV
2448,673,1,2652.288791576733,1,1,1,3,0,Lost Customers,2652.288791576733
2449,214,4,5633.076525239258,2,2,1,5,2,Lost Customers,22532.306100957034
2450,38,4,11372.525574525818,4,2,2,8,2,Others,45490.10229810327
2451,4,10,29422.246681753146,5,5,5,15,1,Champions,294222.46681753144
2452,372,4,4628.818154512683,1,2,1,4,0,Lost Customers,18515.27261805073
2453,498,2,6003.215860117,1,1,1,3,0,Lost Customers,12006.431720234
2454,316,4,10828.199216953322,1,2,2,5,0,Lost Customers,43312.79686781329
2455,2,5,8758.28561501354,5,3,2,10,2,Others,43791.4280750677
2456,407,6,15277.006721104779,1,4,4,9,0,Loyal Customers,91662.04032662867
2457,102,13,25907.00189907782,3,5,5,13,1,Loyal Customers,336791.0246880116
2458,60,5,11429.672998545604,4,3,2,9,2,Others,57148.36499272802
2459,72,4,11334.088615768778,4,2,2,8,2,Others,45336.35446307511
2460,83,8,21732.32963814339,3,5,5,13,1,Loyal Customers,173858.63710514712
2461,247,5,11130.917246830895,1,3,2,6,2,Others,55654.58623415448
2462,288,5,17480.789151392026,1,3,4,8,3,At Risk,87403.94575696014
2463,292,8,24104.44398746329,1,5,5,11,1,Loyal Customers,192835.55189970633
2464,136,4,12192.828895017603,2,2,3,7,2,Lost Customers,48771.31558007041
2465,140,5,13095.41716884367,2,3,3,8,3,At Risk,65477.08584421835
2466,745,3,6364.385610011131,1,2,1,4,0,Lost Customers,19093.156830033393
2467,240,4,11346.6960918754,1,2,2,5,2,Lost Customers,45386.7843675016
2468,36,7,10794.78136430198,4,5,2,11,3,Others,75563.46955011386
2469,22,7,21694.78605668059,5,5,5,15,1,Champions,151863.50239676412
2470,229,4,10944.243209204438,1,2,2,5,2,Lost Customers,43776.97283681775
2471,293,6,22107.05106857326,1,4,5,10,3,Loyal Customers,132642.30641143955
2472,213,6,17128.84135334887,2,4,4,10,3,Loyal Customers,102773.04812009323
2473,393,1,3953.972325535846,1,1,1,3,0,Lost Customers,3953.972325535846
2474,183,9,23100.130617419083,2,5,5,12,1,Loyal Customers,207901.17555677175
2475,305,3,6345.311061585123,1,2,1,4,0,Lost Customers,19035.93318475537
2476,55,6,19809.148996174576,4,4,5,13,3,Champions,118854.89397704745
2477,79,2,4917.340802219074,3,1,1,5,2,Others,9834.681604438148
2478,6,10,26434.449632225216,5,5,5,15,1,Champions,264344.49632225215
2479,237,6,14510.322512421537,1,4,3,8,3,At Risk,87061.93507452922
2480,148,3,7267.30875801588,2,2,1,5,2,Lost Customers,21801.92627404764
2481,131,6,13622.035554823931,3,4,3,10,3,Others,81732.21332894359
2482,91,7,18708.08713568134,3,5,4,12,3,Loyal Customers,130956.60994976938
2483,116,3,11685.159826701321,3,2,3,8,2,Others,35055.47948010397
2484,97,7,13485.243419148956,3,5,3,11,3,Others,94396.70393404269
2485,241,3,8871.746563872612,1,2,2,5,2,Lost Customers,26615.239691617833
2486,2,7,12063.529554328505,5,5,3,13,3,Potential Loyalists,84444.70688029953
2487,389,5,15034.918547880538,1,3,4,8,0,At Risk,75174.5927394027
2488,74,7,18512.900333067162,4,5,4,13,3,Champions,129590.30233147013
2489,153,4,7614.188440759881,2,2,1,5,2,Lost Customers,30456.753763039524
2490,79,7,14233.81072774143,3,5,3,11,3,Others,99636.67509419001
2491,3,9,21622.960661389036,5,5,5,15,1,Champions,194606.64595250133
2492,453,2,6422.003963984326,1,1,1,3,0,Lost Customers,12844.007927968652
2493,33,6,12940.91974349951,5,4,3,12,3,Potential Loyalists,77645.51846099706
2494,119,8,23072.40016037766,3,5,5,13,1,Loyal Customers,184579.20128302128
2495,239,8,18280.975199506473,1,5,4,10,3,Loyal Customers,146247.80159605178
2496,20,5,18741.02247007103,5,3,4,12,3,Potential Loyalists,93705.11235035516
2497,44,6,15593.433052014698,4,4,4,12,3,Champions,93560.59831208819
2498,7,8,17135.834453052914,5,5,4,14,3,Champions,137086.6756244233
2499,9,5,16883.206967496077,5,3,4,12,3,Potential Loyalists,84416.03483748039
